x,y,z_current,spindle_current,force_phy,force_hybrid,delta_f,stiffness,delta_k
3.886647774629105356e+01,9.393133335179040699e+00,3.134221857260070632e+00,8.416697429476599268e+00,2.809798048777323842e+01,3.777582368313775874e+01,9.677843195364518536e+00,3.625788829547063415e+03,2.900631063637650868e+02
3.888648108018002603e+01,9.382165327079963646e+00,3.341172968944195354e+00,8.385322237344508878e+00,2.836603255287299774e+01,3.822496997337380265e+01,9.858937420500808457e+00,3.625685456085007445e+03,2.900548364868005820e+02
3.890648441406901270e+01,9.371432362813299832e+00,3.161309821157190836e+00,8.277175890860270613e+00,2.778142149588422427e+01,3.793242149602865254e+01,1.015100000014442472e+01,3.625579425281484419e+03,2.900463540225187558e+02
3.892648774795799227e+01,9.360934159096773399e+00,3.278362393573739375e+00,8.436779814269220523e+00,2.785120441065342334e+01,3.760196642522242172e+01,9.750762014568998381e+00,3.625470745518848162e+03,2.900376596415078438e+02
3.894649108184697184e+01,9.350670424066136022e+00,3.250549831885753527e+00,8.388248150601143038e+00,2.760173690795788559e+01,3.740616408890132760e+01,9.804427180943443787e+00,3.625359425167346672e+03,2.900287540133877542e+02
3.896649441573595851e+01,9.340640857285762877e+00,3.246168708836882466e+00,8.347795521435092070e+00,2.740390775878572072e+01,3.756138010604580302e+01,1.015747234726008408e+01,3.625245472584022991e+03,2.900196378067218461e+02
3.898649774962493808e+01,9.330845149759525725e+00,3.581955273592606126e+00,8.479098980576091904e+00,2.795529307840240918e+01,3.780157718371803810e+01,9.846284105315628921e+00,3.625128896111660197e+03,2.900103116889328021e+02
3.900650108351391765e+01,9.321282983942044353e+00,3.339787381425175727e+00,8.258626395353836358e+00,2.723373506980966852e+01,3.724436738539313296e+01,1.001063231558346445e+01,3.625009704077773677e+03,2.900007763262219100e+02
3.902650441740289722e+01,9.311954033750069470e+00,3.353694653792805180e+00,8.500334124876562925e+00,2.707617560175618010e+01,3.695306103105785667e+01,9.876885429301674790e+00,3.624887904793657071e+03,2.899910323834925521e+02
3.904650775129188389e+01,9.302857964574325678e+00,3.102368939450148133e+00,8.362970397510126830e+00,2.633474820685664142e+01,3.585045837977051519e+01,9.515710172913872000e+00,3.624763506553465504e+03,2.899810805242772744e+02
3.906651108518086346e+01,9.293994433291480561e+00,3.228402835962122186e+00,8.386077848850632677e+00,2.642409556152095362e+01,3.634423017801211131e+01,9.920134616491159463e+00,3.624636517633356561e+03,2.899709214106685522e+02
3.908651441906984303e+01,9.285363088276508137e+00,3.324112087141853245e+00,8.324980283699984440e+00,2.644664316864904663e+01,3.600458933086864022e+01,9.557946162219590036e+00,3.624506946290670385e+03,2.899605557032536467e+02
3.910651775295882260e+01,9.276963569415269006e+00,3.166785948076856094e+00,8.219108871356283430e+00,2.591240089609815911e+01,3.549112479353746608e+01,9.578723897439305190e+00,3.624374800763158419e+03,2.899499840610527031e+02
3.912652108684780217e+01,9.268795508117420923e+00,3.390207491465869083e+00,8.337180467627600677e+00,2.621592038727270690e+01,3.609420222539375089e+01,9.878281838121045766e+00,3.624240089268260817e+03,2.899392071414608836e+02
3.914652442073678884e+01,9.260858527329553169e+00,3.128484375111340476e+00,8.370987262058347866e+00,2.545220944272658059e+01,3.535397176766852567e+01,9.901762324941941529e+00,3.624102820002425233e+03,2.899282256001940254e+02
3.916652775462576841e+01,9.253152241548686874e+00,3.230070118832891080e+00,8.394148162029205551e+00,2.548771654171311241e+01,3.527115019540270424e+01,9.783433653689593612e+00,3.623963001140480173e+03,2.899170400912384480e+02
3.918653108851475508e+01,9.245676256835984930e+00,3.185792610504194489e+00,8.320034166752037663e+00,2.520246415384662697e+01,3.492477203873779956e+01,9.722307884891170815e+00,3.623820640835041104e+03,2.899056512668033179e+02
3.920653442240373465e+01,9.238430170830739030e+00,3.267581284826243770e+00,8.156284764563540790e+00,2.519444507803636313e+01,3.459120730496515961e+01,9.396762226928796480e+00,3.623675747215976116e+03,2.898940597772780734e+02
3.922653775629271422e+01,9.231413572764726183e+00,3.162807821339332026e+00,8.204150800592643122e+00,2.477633226227951724e+01,3.453606833520813524e+01,9.759736072928619777e+00,3.623528328389904800e+03,2.898822662711924067e+02
3.924654109018169379e+01,9.224626043476716220e+00,3.199023620265074364e+00,8.487425856282799330e+00,2.466821020587167013e+01,3.435830883071591302e+01,9.690098624844242892e+00,3.623378392439749405e+03,2.898702713951799410e+02
3.926654442407068046e+01,9.218067155427394965e+00,3.195120442528915028e+00,8.231627003385561636e+00,2.447196306298475577e+01,3.407023985263883503e+01,9.598276789654079266e+00,3.623225947424326932e+03,2.898580757939461705e+02
3.928654775795966003e+01,9.211736472714434854e+00,3.127316260067436016e+00,8.428944648189554911e+00,2.413538763895326156e+01,3.363835690740847895e+01,9.502969268455213836e+00,3.623071001377988068e+03,2.898456801102390727e+02
3.930655109184863960e+01,9.205633551087963440e+00,3.265702894555470248e+00,8.235789972657286739e+00,2.425186241565776868e+01,3.405118225399291276e+01,9.799319838335144084e+00,3.622913562310296129e+03,2.898330849848236994e+02
3.932655442573762627e+01,9.199757937966211330e+00,3.228209734892924843e+00,8.291642267285798340e+00,2.398201825150938760e+01,3.349136923718111802e+01,9.509350985671732204e+00,3.622753638205751486e+03,2.898202910564601211e+02
3.934655775962659874e+01,9.194109172451508272e+00,3.181144170080580036e+00,8.351963035821309944e+00,2.369125330207225844e+01,3.341682282527152381e+01,9.725569523199261823e+00,3.622591237023563281e+03,2.898072989618850670e+02
3.936656109351558541e+01,9.188686785346527941e+00,3.132361320504609026e+00,8.232024459832814500e+00,2.339682820659770002e+01,3.287853549900746941e+01,9.481707292409765842e+00,3.622426366697453432e+03,2.897941093357962927e+02
3.938656442740456498e+01,9.183490299170774307e+00,3.271904389514116662e+00,8.420697072031986252e+00,2.351594069111918017e+01,3.277317264949547138e+01,9.257231958376289427e+00,3.622259035135516115e+03,2.897807228108412687e+02
3.940656776129355165e+01,9.178519228177441036e+00,3.140386630645421118e+00,8.295044380763423320e+00,2.304008790755171177e+01,3.284755666675224006e+01,9.807468759200526520e+00,3.622089250220107260e+03,2.897671400176085967e+02
3.942657109518253122e+01,9.173773078370414780e+00,3.124316083979471248e+00,8.321507036962090709e+00,2.281776951479201188e+01,3.226625919746133775e+01,9.448489682669322320e+00,3.621917019807784982e+03,2.897533615846227804e+02
3.944657442907151079e+01,9.169251347521704787e+00,3.166181496538547968e+00,8.258870073429783076e+00,2.272267543089860808e+01,3.260003866514702509e+01,9.877363234248413448e+00,3.621742351729284110e+03,2.897393881383427470e+02
3.946657776296049036e+01,9.164953525188984429e+00,3.349774471785922803e+00,8.328602931609879079e+00,2.293857103214422111e+01,3.249673213126040849e+01,9.558161099116185611e+00,3.621565253789536655e+03,2.897252203031629278e+02
3.948658109684947703e+01,9.160879092733548390e+00,2.977973666149806853e+00,8.397822614870745994e+00,2.193619722026748775e+01,3.146035843208233729e+01,9.524161211814851313e+00,3.621385733767729562e+03,2.897108587014183740e+02
3.950658443073845660e+01,9.157027523338452824e+00,3.223899061227467389e+00,8.256617623449907128e+00,2.228893076838125609e+01,3.179888616651208366e+01,9.509955398130827575e+00,3.621203799417403843e+03,2.896963039533923165e+02
3.952658776462743617e+01,9.153398282026959265e+00,2.897103511848654112e+00,8.401086444108438300e+00,2.138575909291908062e+01,3.072634880103430532e+01,9.340589708115224710e+00,3.621019458466592368e+03,2.896815566773274213e+02
3.954659109851642285e+01,9.149990825681252105e+00,3.143193149257721419e+00,8.209358502621398657e+00,2.173892062924020152e+01,3.140578609910314611e+01,9.666865469862946370e+00,3.620832718617997671e+03,2.896666174894398296e+02
3.956659443240539531e+01,9.146804603061436723e+00,3.299035633532477974e+00,8.314978625944679180e+00,2.189419410474181049e+01,3.168961207212570486e+01,9.795417967383894364e+00,3.620643587549207041e+03,2.896514870039365519e+02
3.958659776629438198e+01,9.143839054824788093e+00,3.161640744075537857e+00,8.288533099824300976e+00,2.140678837716439986e+01,3.080307922812638211e+01,9.396290850961982244e+00,3.620452072912944004e+03,2.896361658330355340e+02
3.960660110018336155e+01,9.141093613545249852e+00,3.116520353670382715e+00,8.159458837969292944e+00,2.112180374328682930e+01,3.066048302359558519e+01,9.538679280308755892e+00,3.620258182337367089e+03,2.896206545869893603e+02
3.962660443407234823e+01,9.138567703733276204e+00,3.021906715582517222e+00,8.257580278387562700e+00,2.072853551078849677e+01,3.021045533480724998e+01,9.481919824018753218e+00,3.620061923426388603e+03,2.896049538741111178e+02
3.964660776796132780e+01,9.136260741855856793e+00,3.086072591330438541e+00,8.236583729820091904e+00,2.068328695780208548e+01,3.029793359939668562e+01,9.614646641594600140e+00,3.619863303760047529e+03,2.895890643008037841e+02
3.966661110185030736e+01,9.134172136356880856e+00,3.045357111066076872e+00,8.163247095693879629e+00,2.040840452978419961e+01,3.015830924284558989e+01,9.749904713061390282e+00,3.619662330894905608e+03,2.895729864715924577e+02
3.968661443573928693e+01,9.132301287677700330e+00,2.974617097169209856e+00,8.255639949956631085e+00,2.006793319011740806e+01,2.948039690455910389e+01,9.412463714441695828e+00,3.619459012364487990e+03,2.895567209891590323e+02
3.970661776962826650e+01,9.130647588278034021e+00,3.027551245339134223e+00,8.234189683445878316e+00,1.999844116213196088e+01,2.951946553855331956e+01,9.521024376421356905e+00,3.619253355679752985e+03,2.895402684543802252e+02
3.972662110351725318e+01,9.129210422657060064e+00,3.079616938637804058e+00,8.212156016797276692e+00,1.992715096861939372e+01,2.936141423932810213e+01,9.434263270708708404e+00,3.619045368329598659e+03,2.895236294663678791e+02
3.974662443740623274e+01,9.127989167374870760e+00,2.957293340504898893e+00,8.207943125825831743e+00,1.947425471921190621e+01,2.901709280662448620e+01,9.542838087412579995e+00,3.618835057781403520e+03,2.895068046225122771e+02
3.976662777129521942e+01,9.126983191074048207e+00,2.946227521773047364e+00,8.201684961472990310e+00,1.926508025274355873e+01,2.886412403920303049e+01,9.599043786459471761e+00,3.618622431481600870e+03,2.894897945185280719e+02
3.978663110518419188e+01,9.126191854501684020e+00,2.873448289214123985e+00,8.174916589973339143e+00,1.892102601275670537e+01,2.846511566052763698e+01,9.544089647770931606e+00,3.618407496856285888e+03,2.894725997485028870e+02
3.980663443907317856e+01,9.125614510531505630e+00,3.077335318841770029e+00,8.210956594441059408e+00,1.918246789716264544e+01,2.875393589576772158e+01,9.571467998605076133e+00,3.618190261311854101e+03,2.894552209049483622e+02
3.982663777296215812e+01,9.125250504186334766e+00,3.089733010980492800e+00,8.143684778167985527e+00,1.902505087056098887e+01,2.840757243052016179e+01,9.382521559959172919e+00,3.617970732235672131e+03,2.894376585788537568e+02
3.984664110685114480e+01,9.125099172660835478e+00,3.046014898593263798e+00,8.403161675841220202e+00,1.874505549265135329e+01,2.828124036834612554e+01,9.536184875694774021e+00,3.617748916996781190e+03,2.894199133597425089e+02
3.986664444074012437e+01,9.125159845344430920e+00,3.128033478817360713e+00,8.073280423620422752e+00,1.874020969799636305e+01,2.833140260758585072e+01,9.591192909589485893e+00,3.617524822946630138e+03,2.894019858357304429e+02
3.988664777462910394e+01,9.125431843844610924e+00,3.016830880634643997e+00,8.134649741908072329e+00,1.831301619304506190e+01,2.788200599822931736e+01,9.568989805184257236e+00,3.617298457419836723e+03,2.893838765935869333e+02
3.990665110851808350e+01,9.125914482010333728e+00,3.047478607317575250e+00,8.136362395772273715e+00,1.819616331695565492e+01,2.801763436681119757e+01,9.821471049855542645e+00,3.617069827734982482e+03,2.893655862187986259e+02
3.992665444240706307e+01,9.126607065955870013e+00,3.031125513385382941e+00,8.335446178075397228e+00,1.797673415854569967e+01,2.739833987836539109e+01,9.421605719819693192e+00,3.616838941195431289e+03,2.893471152956345236e+02
3.994665777629604975e+01,9.127508894084737534e+00,2.977985549533380016e+00,8.061972892358463483e+00,1.767710244635237160e+01,2.704919353392051562e+01,9.372091087568145795e+00,3.616605805090183367e+03,2.893284644072146534e+02
3.996666111018502932e+01,9.128619257114023000e+00,2.919655063927030891e+00,8.197026640525740149e+00,1.736634801675815964e+01,2.677675521809115011e+01,9.410407201332990468e+00,3.616370426694747039e+03,2.893096341355797563e+02
3.998666444407401599e+01,9.129937438098854940e+00,3.243513724849546254e+00,8.178186021750443402e+00,1.789076787501327459e+01,2.726204576245952538e+01,9.371277887446250787e+00,3.616132813272050043e+03,2.892906250617639898e+02
4.000666777796299556e+01,9.131462712457235398e+00,2.918121806061543033e+00,8.180356983286998229e+00,1.699699228302441156e+01,2.675490096975302379e+01,9.757908686728612224e+00,3.615892972073364035e+03,2.892714377658691092e+02
4.002667111185197513e+01,9.133194347995008400e+00,2.887070279329852163e+00,8.247923432111504027e+00,1.674645993830463198e+01,2.617585234612666056e+01,9.429392407822030364e+00,3.615650910339265010e+03,2.892520728271412054e+02
4.004667444574095470e+01,9.135131604931203242e+00,3.013756010564757393e+00,8.241622601542196946e+00,1.684057945424206082e+01,2.647294217290703244e+01,9.632362718664973400e+00,3.615406635300615562e+03,2.892325308240492632e+02
4.006667777962994137e+01,9.137273735923557183e+00,2.986676506889220928e+00,8.103613289737863212e+00,1.659910016010815426e+01,2.599191309082499046e+01,9.392812930716836206e+00,3.615160154179570327e+03,2.892128123343656512e+02
4.008668111351892094e+01,9.139619986094270843e+00,2.782738421400019480e+00,8.150538340630403056e+00,1.597177514523177777e+01,2.523272350176439005e+01,9.260948356532614056e+00,3.614911474190607350e+03,2.891929179352486017e+02
4.010668444740790051e+01,9.142169593056117094e+00,3.080974873379895840e+00,7.981209633201679310e+00,1.644082254502044194e+01,2.582728732476316935e+01,9.386464779742729192e+00,3.614660602541580829e+03,2.891728482033264527e+02
4.012668778129688008e+01,9.144921786938629893e+00,2.929971210409998861e+00,8.133580046717353795e+00,1.592953313482900946e+01,2.548199326519198848e+01,9.552460130362979029e+00,3.614407546434801134e+03,2.891526037147841066e+02
4.014669111518585964e+01,9.147875790414802921e+00,2.803065255101416575e+00,8.057442438376769545e+00,1.547113759346439821e+01,2.497845932165683536e+01,9.507321728192435373e+00,3.614152313068127114e+03,2.891321850454501714e+02
4.016669444907484632e+01,9.151030818727686977e+00,3.074215201623462512e+00,8.101354378817294588e+00,1.588141145421677614e+01,2.545216208835007166e+01,9.570750634133297297e+00,3.613894909636095235e+03,2.891115927708876256e+02
4.018669778296382589e+01,9.154386079717600211e+00,3.001908330272353709e+00,7.976733215399654853e+00,1.554257607307965827e+01,2.501790153231554470e+01,9.475325459235886427e+00,3.613635343331051899e+03,2.890908274664841429e+02
4.020670111685281256e+01,9.157940773849301053e+00,2.770430741181407086e+00,8.139245568540113496e+00,1.485688751172313538e+01,2.403613484799949163e+01,9.179247336276354474e+00,3.613373621344319417e+03,2.890698897075455420e+02
4.022670445074179213e+01,9.161694094239578590e+00,3.130868930900779556e+00,7.966418158467223343e+00,1.546224560624264655e+01,2.495283349203691614e+01,9.490587885794269596e+00,3.613109750867374714e+03,2.890487800693899771e+02
4.024670778463077170e+01,9.165645226684983271e+00,2.992176896209180814e+00,8.109289557056255759e+00,1.497940920178929147e+01,2.421980642309912568e+01,9.240397221309834208e+00,3.612843739093048953e+03,2.890274991274439458e+02
4.026671111851975127e+01,9.169793349689882689e+00,2.907495227078620736e+00,7.994584959975050253e+00,1.461463045833075647e+01,2.388580285326268893e+01,9.271172394931932459e+00,3.612575593216744892e+03,2.890060474573396050e+02
